"id","created_at","text"
991855000000000000,"03/05/2018 01:41","En la encuesta de Reforma traemos 18 puntos de ventaja; en la realizada por el Comite Tecnico de MORENA estamos 25 https://t.co/AkgqTpBPzo"
991393000000000000,"01/05/2018 19:04","No tiene desperdicio la declaracion de Lozano sobre las discrepancias al interior de la mafia del poder. Y todo por https://t.co/J25GlD3Ikn"
991139000000000000,"01/05/2018 02:13","Asi vamos segun nuestra medicion. Comparto encuesta telefonica realizada por la coordinacion tecnica de MORENA el p https://t.co/pROcqRTVa4"
991032000000000000,"30/04/2018 19:12","Acompannamos en Tepeaca a Miguel Barbosa, candidato al gobierno de Puebla.Tiene como adversaria a la esposa del exgo https://t.co/JdohT6GYcE"
990754000000000000,"30/04/2018 00:47","El acto de San Cristobal reafirma el resultado de una encuesta levantada el dia 24 de abril, de la empresa Focus, s https://t.co/tUnLWaTrxF"
990703000000000000,"29/04/2018 21:21","Iniciamos campanna en Palenque con Rutilio Escandon, candidato a gobernador en Chiapas. \n\nEn Palenque y Ocosingo cit https://t.co/i11JT6D14p"
990414000000000000,"29/04/2018 02:14","Segun encuesta telefonica de Gabinete de Comunicacion Estrategica (25 de abril), en Tabasco tenemos 76%, Meade 7.5% https://t.co/QAAAfo85n0"
990377000000000000,"28/04/2018 23:46","Sin cucar a nadie, miren como nos fue en el acto de Comalcalco, La Perla de la Chontalpa https://t.co/Fa1AeM5Tg2"
990332000000000000,"28/04/2018 20:47","En mi tierra y en mi agua, con la\ngente y con Adan, nuestro candidato a gobernador. https://t.co/uLKpMIu108"
990256000000000000,"28/04/2018 15:45","bGracias al joven trovador de Los Vales del Cerro. \n\nEstamos saliendo al eden; tendremos mitines en Cardenas, Coma https://t.co/4yMZxpKQU8"
989977000000000000,"27/04/2018 21:19","Muy buen dialogo circular con los estudiantes del Tec de Monterrey. Criticos, inteligentes y respetuosos. https://t.co/HmqmqCafCw"
989606000000000000,"26/04/2018 20:43","Agradezco al doctor Rodolfo Neri Vela su confianza. Es un gran cientifico, el unico astronauta mexicano y esta demo https://t.co/1NLYLdhzbf"
989553000000000000,"26/04/2018 17:13","bSegun la encuesta de Saba crecimos despues del debate. No pudieron trampearnos y por eso se intensifica la guerra https://t.co/DY1FMAs6oj"
989142000000000000,"25/04/2018 14:01","Ante la guerra sucia hago un llamado a los ciudadanos de vocacion democratica y con dimension etica que interactuan https://t.co/aW6gqoVlQQ"
988951000000000000,"25/04/2018 01:20","Meade, ademas de tapadera, es un calumniador. Anexo las pruebas para demostrar que los tres departamentos no son https://t.co/a4VhIZf071"
988589000000000000,"24/04/2018 01:20","Un dia despues del debate, la gente se manifesto con conviccion en Ixtapaluca, Chalco y Valle de Chalco, Estado de https://t.co/dU35gAjJUu"
988276000000000000,"23/04/2018 04:40","Gracias! https://t.co/okvij1H8KJ"
987763000000000000,"21/04/2018 18:40","Despues de 20 dias de campanna tengo tiempo para estar en la casa, y pegar estampitas que le traje a Jesus de la gir https://t.co/Q8gduLxM7T"
987512000000000000,"21/04/2018 02:04","Estuvimos en Milpa Alta y Xochimilco, miren la plaza de este ultimo lugar, historico y chinampero. https://t.co/ThK4OOz8sy"
